1628,Mexico,N
4011,United Kingdom,N
786,Mexico,N
1916,South Africa,N
787,New Zealand,Y
1711,Russia,N
1601,Cape Verde,N
1989,United States,N
1668,United Kingdom,N
1917,Canada,N
1692,Spain,N
1747,United States,N
3938,Kazakhstan,N
2603,United States,N
1831,Venezuela,N
1626,Canada,N
1714,United States,N
1602,United Kingdom,N
1687,United Kingdom,N
1625,Canada,N
1844,Comoros,Y
4112,United Kingdom,N
788,Marshall Islands,Y
1642,United Kingdom,N
789,Australia,N
10124,United States,N
5129,United States,N
5474,China,N
1627,China,N
1929,United States,N
5464,United Kingdom,N
1640,United States,N
17115,Denmark,Y
5484,China,Y
1770,China,N
4612,China,N
5485,China,N
1768,China,N
1875,United States,N
5487,United States,N
1530,United States,N
1748,United States,N
1940,Cyprus,N
792,United States,Y
793,Mexico,N
1859,Denmark,N
5493,Cambodia,N
1771,China,Y
790,Italy,N
17557,Australia,N
5520,China,N
791,United States,N
1942,Cyprus,Y
1941,Canada,N
1935,United States,N
1766,China,N
20144,Uruguay,Y
2000,United States,N
1988,France,N
3442,United States,N
2052,Dominican Republic,N
1960,Panama,N
1978,Denmark,N
1967,Russia,N
794,Algeria,Y
20698,Japan,Y
2009,United States,Y
3187,Kyrgyzstan,N
6860,United Kingdom,N
1966,Djibouti,Y
795,Chile,N
1979,Denmark,N
1975,Syrian Arab Republic,N
1531,Belgium,Y
1993,Germany,N
2054,Nigeria,N
1997,Sri Lanka,N
796,United States,N
797,Canada,N
2063,United Kingdom,N
2061,Croatia,Y
2072,Netherlands,N
19891,United States,Y
2057,United Kingdom,N
1661,Barbados,N
11798,Angola,Y
2071,Netherlands Antilles,N
5130,Chile,N
2303,United States,N
2339,Germany,N
1994,United Kingdom,N
1969,Germany,N
2033,United Kingdom,N
2036,United States,N
1970,United States,N
1948,United States,N
2006,Italy,Y
2040,United States,N
798,France,N
799,Netherlands,N
2131,Algeria,N
1658,Antigua and Barbuda,N
2003,China,N
1753,Canada,N
1958,Kazakhstan,N
4158,United Kingdom,N
274,United States,N
2073,United States,N
1959,Mexico,N
2027,United States,N
1987,Switzerland,N
1968,Democratic Republic of Congo,N
1998,Canada,N
1950,Chile,N
800,Indonesia,Y
1961,United Kingdom,N
801,United States,N
802,United Kingdom,N
1962,South Africa,N
1963,Bahrain,N
2031,United States,N
803,Mexico,N
804,Mexico,N
2029,United Kingdom,N
2035,Indonesia,N
2024,Serbia,N
2039,Germany,N
805,Algeria,N
2041,Djibouti,Y
2069,Mexico,N
1996,United States,N
2015,United States,N
806,Djibouti,N
1971,Kazakhstan,N
3080,United Kingdom,N
3081,China,Y
2001,India,N
4613,United States,N
4614,Spain,N
807,Italy,Y
3320,Germany,Y
2011,Ukraine,N
2002,Sri Lanka,N
1972,Nigeria,N
808,Mexico,N
19231,Germany,N
809,Chile,N
810,Mexico,N
19474,Russia,Y
811,Mexico,N
812,Mexico,N
2048,Russia,Y
813,El Salvador,N
814,Spain,N
2159,Sudan,N
4615,Mexico,N
815,United States,N
1949,United States,N
2070,Netherlands Antilles,Y
2013,Netherlands,Y
2075,Canada,N
1981,Lithuania,N
816,Russia,Y
1980,Denmark,N
2047,Dominican Republic,Y
19751,Russia,Y
3690,Norway,N
5202,United States,N
5203,United States,N
3083,United States,N
2055,Dominican Republic,N
2050,United Kingdom,N
1977,Denmark,N
2053,Germany,N
5131,United Kingdom,N
2045,Canada,N
2939,Maldives,N
2026,Chile,N
5132,Canada,N
817,Spain,Y
2059,United States,N
2058,Bhutan,Y
818,United Kingdom,N
1701,Mexico,N
819,Mexico,N
1982,France,N
1340,Russia,Y
2018,Mauritania,N
2017,Indonesia,N
1976,United States,N
820,Ethiopia,N
18860,Russia,Y
1985,United States,N
821,Portugal,N
3461,United Kingdom,N
3201,Argentina,Y
1957,Ukraine,N
1990,France,N
1984,Uganda,N
1952,Uganda,N
822,United States,N
2012,United States,N
16983,Romania,Y
10128,Israel,Y
5133,Angola,Y
5134,Algeria,N
1991,Sudan,N
1954,Denmark,Y
1709,United States,N
2020,Sierra Leone,N
2060,United Arab Emirates,N
2062,Luxembourg,N
2065,Mauritania,N
2068,United Kingdom,N
2037,United States,N
2049,Kazakhstan,N
823,Mexico,N
19890,United States,Y
20961,Germany,N
1995,United States,N
2005,United States,N
1983,Switzerland,Y
3009,United States,N
2113,China,N
1974,United States,N
17568,Russia,N
20996,United States,Y
2076,Netherlands,N
824,United States,N
13187,Kyrgyzstan,Y
4616,Switzerland,N
2273,United States,N
2081,Portugal,N
825,Ecuador,N
2253,United Kingdom,N
2250,United Kingdom,N
1532,United States,N
2170,Togo,N
2228,Kazakhstan,N
2251,Germany,Y
2176,Nigeria,N
4617,Nigeria,N
826,France,N
2118,Australia,N
5135,Mexico,N
2271,South Africa,N
827,Slovakia,N
19290,United States,Y
2116,United Kingdom,N
828,Estonia,N
2115,Zambia,N
1533,Italy,N
829,Mexico,N
3510,United States,N
3358,Germany,N
2258,Bulgaria,N
2254,United Kingdom,N
2237,Cyprus,Y
2255,Croatia,N
1928,Switzerland,N
2133,Mexico,N
830,Germany,N
2236,France,N
831,Mexico,N
2119,United States,N
2109,United States,N
832,Spain,N
833,Mexico,N
2225,Spain,N
2130,Nigeria,N
2275,Ireland,N
2108,South Africa,N
2137,Ecuador,Y
2135,Equatorial Guinea,N
2132,Angola,N
2234,United Kingdom,N
834,Ecuador,N
2140,United Kingdom,N
3279,Mexico,N
19204,United States,N
2141,United States,N
4005,Germany,N
2161,Italy,N
3280,Colombia,N
2138,Switzerland,Y
2193,Ecuador,Y
835,Spain,N
2239,Italy,Y
2238,Italy,N
2324,Taiwan,Y
836,France,N
2084,Germany,N
2163,Italy,N
2083,Angola,N
2177,United States,N
11765,Colombia,Y
659,United States,Y
19525,United Kingdom,Y
2101,United States,N
1638,United Kingdom,N
2099,France,N
2522,South Africa,N
2093,Sierra Leone,N
16967,Italy,Y
2097,Uganda,N
2201,Chile,N
2095,Thailand,N
2145,Egypt,N
2110,United States,N
2078,United States,N
11995,Portugal,N
18672,Afghanistan,Y
5296,Iceland,N
2261,United States,Y
2290,S,N
2142,Indonesia,N
837,Ireland,Y
2149,Ireland,N
2086,Germany,N
2148,Ireland,N
2298,United States,N
3641,United States,Y
2621,Mexico,N
2171,United Arab Emirates,N
2283,United States,N
2269,United Arab Emirates,N
838,Mexico,N
2244,Czech Republic,N
2129,United States,N
1853,Mexico,N
2146,Egypt,N
2206,Republic of the Congo,N
2111,United States,N
2125,Australia,Y
2162,Italy,N
16198,Lithuania,Y
839,Italy,N
2164,Italy,N
2008,United States,N
9577,Estonia,Y
2218,Estonia,Y
1922,Mexico,N
2245,Poland,Y
2175,Israel,N
2153,El Salvador,N
2173,United States,N
5136,Peru,N
5495,Kenya,N
2156,United States,N
2150,Israel,Y
2147,Egypt,N
2178,Brazil,N
2102,United States,N
2122,United States,N
4036,Nigeria,N
2263,United Kingdom,N
2185,United States,N
5514,Mauritania,N
347,Mexico,N
2182,Ecuador,N
2107,Macao,N
2246,Austria,N
2030,Spain,N
2198,Ecuador,N
840,Mexico,N
2199,Estonia,N
10945,Canada,Y
2200,Russia]],N
4618,Namibia,N
2203,United States,N
1955,United Kingdom,N
5314,United Kingdom,N
843,Spain,N
19619,United States,Y
20875,United Kingdom,Y
2165,Italy,N
844,France,N
845,Mexico,N
841,Italy,N
842,China,N
2123,Canada,N
2215,Democratic Republic of the Congo,N
848,Mexico,N
846,Mexico,N
847,United States,N
2136,Equatorial Guinea,N
849,Air S,N
2208,Equatorial Guinea,N
2207,Zambia,N
2216,Canada,N
2212,United States,N
2211,Portugal,N
850,Russia,N
2209,United States,N
851,Mexico,N
2241,Italy,N
852,Chile,N
853,Mexico,N
4619,Israel,Y
16726,United States,Y
13392,South Africa,N
2213,Eritrea,Y
5497,Armenia,N
2103,Nigeria,N
16702,United States,Y
854,Mexico,N
2154,Venezuela,N
2202,Mexico,N
2217,Mexico,N
2088,Italy,N
2124,United Arab Emirates,N
4620,Slovakia,Y
4286,Russia,N
2227,Turkey,N
855,United Kingdom,N
9809,South Korea,Y
2205,United States,N
1648,Mexico,N
856,Mexico,N
2259,United Kingdom,N
857,Mexico,N
2219,Mexico,N
858,Sudan,N
2222,United Arab Emirates,Y
859,Mexico,N
2220,Ethiopia,Y
3917,United States,N
2223,Angola,N
1755,Israel,N
2188,United Kingdom,N
2427,Sweden,N
2256,United Kingdom,N
20881,France,Y
2235,Belgium,N
11815,Egypt,Y
2240,Equatorial Guinea,N
2090,Ireland,N
860,United Kingdom,N
2232,Greece,N
2249,Malta,N
2233,Uruguay,N
13304,Germany,Y
2089,Ireland,N
2091,Taiwan,Y
19350,United States,Y
861,Germany,N
3615,United Kingdom,N
2224,Italy,N
862,Portugal,N
2114,Australia,N
2260,Germany,Y
2204,Democratic Republic of the Congo,N
2181,United States,N
2267,Canada,N
1534,Brazil,N
2257,Sweden,N
2280,United States,N
2285,Mexico,N
863,United States,N
2482,Germany,N
2282,United Kingdom,N
2277,United States,N
4621,Australia,N
5204,United Kingdom,N
2286,Poland,N
1535,Canada,N
2287,Mexico,N
3026,United Kingdom,Y
3660,Germany,N
2278,Spain,N
2288,Sri Lanka,N
2082,Nigeria,N
2898,United States,N
4622,South Africa,N
2106,Kenya,N
2299,United States,N
13209,Mongolia,Y
2407,Switzerland,N
2117,United Kingdom,Y
2297,United Kingdom,Y
2354,Canada,Y
864,Denmark,N
4219,Canada,N
2464,United Kingdom,N
2460,France,N
865,Argentina,N
2326,Hungary,N
866,Fiji,N
2347,United States,N
2465,United States,N
2475,Spain,N
867,Angola,N
2318,United States,N
3912,Canada,N
2317,Slovenia,N
2457,Cyprus,N
2328,Switzerland,N
2319,Nigeria,N
2311,South Africa,N
2323,United States,N
3496,United States,N
2335,Nigeria,N
2399,United States,N
2309,Kyrgyzstan,N
2348,United States,N
16234,Brazil,Y
5137,United Kingdom,N
868,United States,N
2357,United Kingdom,Y
20923,Cyprus,Y
2356,Cambodia,N
2422,Spain,N
869,United States,N
2375,Germany,N
2401,United States,N
18952,Finland,Y
2316,Sweden,N
870,Mexico,N
2377,New Zealand,N
2430,Lebanon,N
2310,Mexico,N
2410,United Kingdom,N
871,Mexico,N
2376,Canada,N
872,Mali,N
14485,United Arab Emirates,Y
17086,Sudan,Y
2821,Russia,N
2325,United States,N
2043,United Arab Emirates,N
2451,France,N
2378,Poland,N
2337,South Africa,N
873,Kenya,N
2342,United States,N
2014,United States,N
3281,Argentina,N
2411,United Kingdom,N
20566,Egypt,Y
2096,Iceland,N
481,Mexico,N
2344,Spain,N
482,Mexico,N
2394,Canada,N
483,Russia,N
484,Senegal,N
2314,United Kingdom,N
4623,Germany,N
2455,Nigeria,N
2405,Germany,N
4624,Nigeria,N
2861,Spain,N
2868,United Kingdom,N
2353,Malaysia,Y
2363,Poland,N
2362,Czech Republic,N
2402,United States,N
2468,United States,Y
2488,United Kingdom,N
8576,Kenya,Y
2476,Thailand,N
2539,Georgia,N
2016,Spain,N
2479,Ireland,N
2529,France,N
2432,Russia,N
2172,Italy,N
874,Mexico,N
2467,Australia,N
2748,Switzerland,Y
18252,Ireland,Y
2334,United Kingdom,N
2441,United Kingdom,N
2452,Turkey,N
21012,Moldova,Y
2447,Antigua and Barbuda,N
875,Mexico,N
876,Finland,Y
877,Germany,N
2414,Spain,N
2350,Finland,Y
2360,Sierra Leone,N
1786,United States,N
878,Finland,Y
2322,United Kingdom,N
4625,United Kingdom,N
879,Fiji,Y
19923,Jamaica,Y
2403,United States,N
18076,Australia,Y
2302,Germany,N
3120,Canada,N
2435,United States,N
3495,United States,N
9859,Germany,Y
2301,United States,N
880,Pakistan,N
2365,Canada,N
2466,Uganda,N
3976,United States,Y
4626,United States,N
881,Faroe Islands,Y
2433,Spain,N
2338,Sweden,N
2409,Turkey,N
2368,Kazakhstan,N
2423,Slovenia,N
1337,Spain,N
2371,South Africa,N
2313,Netherlands,N
2395,United Kingdom,Y
2406,Switzerland,N
2304,France,N
2379,United States,N
2415,Sweden,N
882,United States,Y
1804,United Kingdom,N
2305,Germany,N
2367,United States,N
2656,United States,N
883,Mauritania,N
2461,France,N
14073,Finland,Y
11949,Iceland,Y
2346,Republic of the Congo,N
2352,Finland,N
2471,Finland,N
2343,Kazakhstan,N
3823,Finland,N
884,Italy,N
885,Spain,N
3195,United States,N
5138,Georgia,N
886,France,N
2462,France,N
2438,United Kingdom,N
3768,Switzerland,N
6862,Norway,N
2384,United States,N
2453,New Zealand,N
2436,Netherlands,N
2440,United Kingdom,N
1536,Russia,N
2439,Taiwan,Y
20110,Brazil,Y
2426,Sweden,N
5139,Switzerland,N
2248,France,N
3943,Peru,N
2396,United Kingdom,N
19834,Portugal,Y
888,Democratic Republic of the Congo,N
18592,France,N
2306,United Kingdom,N
2830,France,N
887,United States,N
2454,United States,Y
20827,France,Y
2459,United States,N
889,Nigeria,N
890,Kenya,N
2456,United States,Y
2340,United States,N
2327,Netherlands,N
891,Cameroon,N
2463,Nigeria,N
892,Russia,N
2332,United States,N
2444,United States,N
2307,Germany,N
2448,United States,N
2085,Germany,N
2369,Egypt,N
2387,United Kingdom,N
2397,United States,N
893,United Kingdom,N
2388,Sweden,N
2333,Burkina Faso,N
2364,United States,N
2470,United States,Y
894,Chad,N
2446,Spain,N
19845,Germany,N
2434,United Kingdom,N
3130,United States,N
2349,France,N
2361,Mexico,N
895,Austria,N
2480,Spain,N
2472,United Arab Emirates,N
2478,Democratic Republic of the Congo,N
1643,United States,N
17963,Belgium,N
11950,Iceland,Y
2321,United Arab Emirates,N
2917,Netherlands,N
2458,Netherlands,N
2312,United Arab Emirates,N
567,France,Y
2404,United States,Y
2391,Australia,N
2315,United States,N
2408,Austria,N
2289,United States,N
2442,Canada,N
5318,United States,N
896,Iceland,Y
2412,Sweden,N
2450,Italy,N
2373,Denmark,N
9343,Yemen,Y
2372,Netherlands,N
4856,Spain,N
2127,Nigeria,N
2431,Belgium,N
2429,Thailand,Y
19359,Poland,Y
1834,Germany,N
273,United States,N
20220,China,Y
20051,Zimbabwe,Y
20224,Argentina,Y
1498,United States,N
2527,Canada,N
4627,United Kingdom,N
2601,United States,N
2543,Germany,N
2559,Comoros,N
2500,France,N
3545,Russia,Y
2564,Libya,N
2508,Kyrgyzstan,N
2544,Germany,N
2517,Canada,N
2585,Sweden,Y
897,Philippines,Y
2591,Canada,N
1841,Australia,N
2510,United States,N
2639,United States,N
898,Uruguay,N
2600,Spain,N
2474,United States,N
2638,Bahrain,Y
2563,South Africa,N
2501,Gabon,N
899,Germany,N
9620,Gabon,Y
2486,United Kingdom,Y
900,Gabon,N
3769,Gabon,N
4133,United States,N
2560,Nigeria,N
2582,Canada,N
2485,United States,N
19776,Lithuania,Y
3264,Republic of the Congo,N
2489,Ireland,N
901,Spain,N
902,Ghana,N
2640,United States,N
2526,United States,N
10740,China,Y
2487,United States,N
2583,United Kingdom,N
2528,Belgium,N
12976,China,Y
2586,United States,N
4628,Mexico,N
4629,United States,N
2648,Turkey,N
2584,Austria,N
2549,Pakistan,N
3265,United States,N
12962,Spain,Y
2630,Equatorial Guinea,N
3321,Germany,Y
2247,France,N
2525,Canada,N
16134,Georgia,N
2490,Brazil,N
15984,Germany,Y
2551,Spain,N
2491,Equatorial Guinea,N
19465,United States,N
2637,Oman,Y
2504,United States,N
2550,Germany,N
2614,Cyprus,N
2541,Georgia,Y
1666,Antigua and Barbuda,N
5140,United Kingdom,N
903,Mexico,N
2644,United States,N
2645,United States,Y
2492,Australia,N
9373,Spain,Y
2359,United States,N
1649,United States,N
2578,Equatorial Guinea,N
2540,Senegal,N
904,Angola,N
905,Canada,N
2484,Mexico,N
2788,Austria,N
2565,Georgia,N
2555,Ghana,N
2556,Ghana,Y
2493,United Kingdom,N
906,United Kingdom,N
907,Ghana,N
1827,United States,N
2521,Indonesia,N
2554,Libya,N
2619,Mexico,N
2546,Germany,N
2520,Indonesia,Y
2497,Guinea,N
1848,Guinea,N
11823,Cameroon,Y
2629,Guinea,N
2503,Mexico,N
5205,Guinea,N
2627,Guinea,N
4630,Guinea,N
908,Guinea,N
909,Guinea,Y
2631,Guinea,N
4063,Guinea,N
910,Guinea,N
2574,Lebanon,N
5141,United States,N
2577,United States,Y
2553,Spain,N
5206,United States,N
2607,United States,Y
1339,United States,N
2561,Bahrain,N
2589,Sudan,N
2592,Sao Tome and Principe,N
2643,United States,N
1338,Ecuador,Y
2566,Austria,N
911,Angola,N
2581,Brazil,Y
6196,Russia,Y
2152,Sudan,N
1705,Canada,N
2507,Ukraine,N
912,United States,N
2608,Uganda,N
2573,Japan,N
2512,United Kingdom,N
2535,United States,N
913,Guatemala,N
2494,Latvia,N
2792,United States,N
2547,Germany,Y
2515,Spain,N
2481,South Africa,N
914,Mexico,N
19244,Burma,Y
915,Mexico,N
2624,Mexico,N
4631,Mexico,N
2628,Equatorial Guinea,N
2602,United States,N
2516,Italy,N
2505,Greece,N
2,United States,N
17026,Georgia,Y
2513,Gambia,N
2120,United Kingdom,N
916,Lithuania,N
2536,Belarus,N
2545,Germany,N
2532,Poland,N
917,Canada,N
1986,United Kingdom,N
19208,Netherlands,N
17666,United Kingdom,N
2579,Mexico,N
2580,Switzerland,N
2231,United Kingdom,N
1644,Namibia,N
2593,Belarus,N
2596,Ukraine,N
2590,Australia,N
5392,Sweden,N
2575,India,Y
2587,United States,N
2642,Libya,N
5142,United States,N
2495,United States,N
2542,Germany,N
2620,Spain,N
2496,Mexico,N
2606,United States,N
3605,United Kingdom,N
918,Greece,N
919,Georgia,N
920,Sao Tome and Principe,N
921,Denmark,Y
4206,United States,N
922,Mexico,N
2609,United States,N
923,Portugal,N
2588,Kyrgyzstan,N
2502,Gabon,N
5308,Greece,N
924,Belarus,N
3648,United States,N
2598,Zambia,N
2518,United States,N
2618,Czech Republic,N
2569,United States,N
2537,Canada,N
2425,United Kingdom,Y
925,United States,N
2570,United Kingdom,N
926,Kazakhstan,N
4632,Greece,N
2625,Norway,N
20160,Thailand,Y
927,Turkey,N
2533,United States,N
928,United States,Y
929,Mexico,N
2552,Chile,N
2196,Cuba,N
2499,United States,N
3602,Egypt,N
19317,Italy,N
930,Mexico,N
2636,,N
650,Guatemala,N
20580,Chile,N
2634,India,N
2646,United States,N
2647,Suriname,N
2604,United States,N
2633,Mexico,N
931,French Guiana,Y
2424,Sweden,N
932,Georgia,N
2523,Spain,N
2611,United States,N
2548,Germany,Y
2610,China,N
2650,United Kingdom,N
2531,South Africa,N
5207,United States,Y
2615,Moldova,N
20802,Germany,Y
4633,Germany,N
2509,Japan,N
2098,United Kingdom,N
2266,Germany,N
2616,Russia,N
2524,Russia,Y
16735,United States,Y
2727,Chile,N
2752,Australia,N
933,Haiti,N
2612,Greece,N
2657,United States,Y
934,Comoros,N
1716,Canada,N
2670,Pakistan,N
3929,Norway,N
2688,United States,Y
2663,Haiti,Y
2680,Republic of Korea,N
2726,Mexico,N
2683,United States,N
2772,Honduras,N
935,France,N
4634,Japan,N
2687,Nigeria,N
1537,Thailand,N
1538,Norway,N
16858,Germany,Y
5143,United States,N
2669,Haiti,N
18475,China,Y
1586,Denmark,N
2330,Denmark,N
20155,United Kingdom,Y
4010,Germany,N
5225,Ukraine,N
3221,United States,N
2698,Barbados,N
16919,Czech Republic,Y
2699,Saint Lucia,N
2673,Guinea-Bissau,N
2723,Czech Republic,N
10800,Lithuania,Y
2735,Cyprus,N
2056,DRAGON,Y
2697,Spain,N
2786,Mexico,N
2732,Norway,N
2717,Portugal,N
2703,Switzerland,N
2738,Mexico,N
2755,United Kingdom,N
936,Chile,N
2747,Greece,Y
2722,Colombia,N
1587,Australia,N
2729,Mexico,N
2757,France,Y
5144,Spain,N
2775,Solomon Islands,N
16719,Greece,N
2704,France,Y
2759,Portugal,N
2763,United States,N
2679,Mongolia,N
937,France,N
2345,Uganda,N
2678,United Kingdom,N
938,Honduras,N
2711,Netherlands,N
2730,Spain,N
2674,Germany,Y
2659,Germany,N
2787,United States,N
2700,Denmark,N
2758,Suriname,N
1617,Canada,N
2719,Portugal,N
939,Mexico,N
2713,Spain,N
2714,France,N
2768,Mexico,N
4635,Mexico,N
2762,Dominican Republic,N
2742,Italy,N
940,Haiti,N
4636,Mexico,N
2675,United Kingdom,N
941,United Arab Emirates,N
4637,United States,N
2774,Hong Kong SAR of China,Y
2597,Hong Kong SAR of China,N
942,Hungary,N
2693,United States,N
2671,Nigeria,N
3063,United States,N
2690,Argentina,N
1589,Norway,N
2651,United Kingdom,N
2760,Canada,N
2720,France,N
2599,United Kingdom,N
5226,United Kingdom,N
2682,Germany,Y
2749,Switzerland,N
2672,Sudan,N
2707,France,N
2715,Switzerland,N
2706,Mexico,N
4638,Canada,N
2736,Spain,N
2701,Bulgaria,N
2662,Haiti,N
2741,Mexico,N
2709,France,N
2746,Chile,N
2681,Germany,Y
943,United States,N
2716,Mexico,N
1735,United States,N
3686,Sweden,N
2676,United Arab Emirates,N
3901,Haiti,N
3694,Canada,Y
2751,Bulgaria,N
944,Canada,N
2771,Luxembourg,N
2691,Mexico,N
2684,Canada,N
2613,Greece,N
2666,Haiti,N
2728,Mexico,N
16707,South Korea,Y
2767,Spain,N
2769,United States,N
945,Mexico,N
2781,Switzerland,N
2785,Mexico,N
3923,Haiti,N
2776,United States,N
2737,Portugal,N
946,Uganda,N
4197,New Zealand,N
2783,Bangladesh,N
16100,Thailand,Y
947,Norway,N
2712,Spain,N
2665,Haiti,N
4275,Tonga,N
4639,Lithuania,N
18781,Greece,Y
1738,Canada,N
1926,Croatia,N
2105,Kenya,N
1854,Spain,N
2740,Switzerland,N
4640,Slovakia,Y
2780,Libya,N
1612,Spain,N
2909,United States,N
1797,United States,N
1857,Spain,N
9286,Greece,N
2739,Portugal,N
4641,Sweden,N
4642,Spain,N
2744,Norway,N
2668,Haiti,N
3501,Mexico,N
2617,Austria,N
17694,Spain,Y
2664,Haiti,N
3017,United States,N
2667,Haiti,N
5145,France,N
2708,Mexico,N
2770,Germany,N
2745,United States,N
433,Chad,N
2790,United States,N
434,Mexico,N
2784,United States,N
2795,Hungary,N
3481,United States,N
2791,United States,N
435,Mexico,N
2794,Hungary,N
436,Mexico,N
3650,United States,N
5146,Turkey,Y
2696,United Arab Emirates,N
5309,Vietnam,Y
2695,Australia,N
2652,United Kingdom,N
2761,United Kingdom,Y
1759,China,N
2796,Canada,N
2797,South Africa,N
2798,Canada,N
2705,Hungary,N
16323,Nepal,Y
948,Ireland,N
2782,Australia,Y
2694,Australia,N
949,Togo,N
1788,China,N
2858,Indonesia,Y
2853,India,Y
2416,Italy,N
950,Russia,N
2953,Israel,N
2087,France,N
2952,Israel,N
2945,United Kingdom,N
2897,Egypt,N
20653,Italy,Y
2841,United States,N
2899,United States,N
2926,Iraq,Y
2900,Liberia,N
1999,Austria,N
1539,Spain,Y
2827,Spain,N
2822,Spain,Y
20729,Norway,Y
2802,Mauritius,N
2823,Spain,N
17881,Spain,Y
2824,Spain,N
2855,United States,Y
2826,Japan,Y
2902,United States,N
2901,Sweden,N
2832,Italy,N
2947,Iceland,N
2865,Spain,N
2831,Ecuador,N
2835,Iceland,Y
2836,Iceland,N
2834,Iceland,N
1581,Israel,Y
951,Cameroon,N
2877,Canada,N
2886,Spain,N
2092,United States,N
2903,Mexico,N
2885,Colombia,N
2904,United States,N
2856,Indonesia,N
2848,United States,N
2807,Czech Republic,N
2840,Mexico,N
2849,Australia,N
2854,Hungary,N
17794,Indonesia,Y
20824,Indonesia,Y
8523,United Kingdom,N
2168,Italy,N
2300,Germany,N
2852,India,N
2890,Sudan,N
952,Greece,N
2808,United States,N
2957,Italy,N
2887,United Kingdom,N
2907,United States,N
16327,India,Y
4643,Poland,N
2891,Nigeria,N
2850,India,Y
2949,United States,N
2895,Greece,N
5147,Iceland,N
16084,Vietnam,Y
2906,ALDAWLYH AIR,N
2851,India,N
2873,Cape Verde,N
20599,Argentina,Y
2908,United States,N
2961,Ivory Coast,N
2810,Austria,N
4644,United States,N
2869,Colombia,N
2888,United Kingdom,N
2595,Nepal,N
2958,Kyrgyzstan,Y
2811,Japan,N
953,Ghana,N
2812,Germany,N
2837,Denmark,N
2915,Bulgaria,N
2944,Japan,N
2935,United States,N
954,Kazakhstan,N
2843,Ukraine,N
2881,South Africa,Y
2842,Aruba,N
4645,Mexico,N
2839,Russia,N
10121,United States,N
10796,United States,N
2879,United States,N
955,United Kingdom,N
956,Mexico,N
11834,Greece,Y
2844,Portugal,N
2847,Cambodia,N
5522,Switzerland,N
957,Mexico,N
2864,Netherlands Antilles,N
2920,Ireland,N
20288,Spain,Y
958,Chile,N
4646,Ukraine,N
2867,Kyrgyzstan,N
959,Mexico,N
3944,Peru,N
2862,United Kingdom,N
2866,Canada,N
2428,Sweden,N
2919,Latvia,N
2872,Turkey,N
2921,United States,N
2940,United Kingdom,N
2951,United Kingdom,N
2816,Australia,N
960,Spain,N
2817,United Kingdom,N
2859,Indonesia,N
2914,United States,N
13303,Iran,Y
1664,Barbados,N
2922,Iran,Y
2924,Iran,N
2923,Iran,Y
961,Iran,N
3909,Iran,N
5148,Iran,N
2925,Iran,N
962,Iran,N
3623,Iran,N
1540,Iran,N
3148,Iran,Y
2928,Ireland,N
3370,Iran,Y
1597,United States,N
3919,Iran,N
4093,Iran,N
5149,Iran,N
2931,Uzbekistan,N
1719,Iran,N
4647,Iran,N
963,Iran,N
964,Iran,N
2210,Iran,N
4648,Iran,N
2819,Ukraine,N
2911,United Kingdom,N
1812,Italy,N
2934,Mexico,N
2916,Austria,Y
3227,Iceland,N
560,Russia,N
2892,Philippines,N
2954,Israel,Y
3463,Italy,Y
2955,Turkey,N
2950,Honduras,Y
2948,Spain,Y
10960,Iceland,Y
2876,United States,N
2800,Belgium,N
965,Czech Republic,N
966,Angola,N
2913,Nigeria,N
2896,South Africa,Y
2860,Spain,N
967,Mexico,N
2469,United States,N
2880,United States,N
2918,Mexico,N
2871,Bulgaria,N
2845,Azerbaijan,Y
2833,Italy,N
2863,Canada,N
968,Spain,N
2382,United States,N
1541,Kazakhstan,N
2959,Ivory Coast,N
2884,Ukraine,N
2960,Ivory Coast,N
19016,United States,Y
2825,Spain,Y
969,Russia,N
2893,Turks and Caicos Islands,N
16362,India,Y
2963,France,N
2044,United States,N
5496,Yemen,Y
2965,Russia,N
5505,Iran,N
2964,Turkey,N
19807,Mexico,Y
2989,Japan,Y
970,Myanmar,Y
2985,Japan,N
971,Mexico,N
2980,China,N
3032,Belgium,Y
3034,Austria,N
3000,India,Y
2983,Kazakhstan,N
2987,Japan,Y
2988,Japan,Y
4649,Kenya,N
972,Austria,N
6557,Japan,Y
2991,Serbia,N
3073,Jordan,N
2981,Libya,N
2984,United States,N
2970,Japan,Y
2731,Canada,Y
3066,Czech Republic,N
3029,United States,Y
2966,United Kingdom,N
3037,Australia,N
3005,Spain,N
5150,Mauritania,N
3074,Jordan,N
2979,Canada,N
4650,United States,N
4237,Netherlands,N
3035,Switzerland,N
3006,United States,N
3008,Germany,N
2971,United Kingdom,N
2004,United States,N
3065,Lithuania,N
3020,Poland,N
2972,Luxembourg,N
2998,Poland,N
3056,Singapore,N
3010,United States,N
973,Nigeria,N
3039,Finland,Y
3011,Germany,N
3048,Mexico,N
3016,Israel,N
5152,Canada,N
2180,United Kingdom,N
3049,Spain,N
2978,Mexico,N
5447,Italy,Y
3220,Spain,N
2969,Japan,Y
3214,United States,N
3118,United Kingdom,N
3040,Austria,N
3077,Indonesia,N
3027,Morocco,Y
2445,United Kingdom,N
3014,Israel,N
13107,India,Y
3051,Canada,N
2973,Costa Rica,N
3067,United States,N
3842,United States,N
3061,Djibouti,N
3041,Thailand,N
4651,United Kingdom,N
2994,Republic of Korea,Y
